primal_vertex_tag,dual_quadrangle_element_tag,primal_face_index
679,3976,1326
687,3977,1326
162,3978,1326
579,3979,1327
112,3980,1327
113,3981,1327
113,3982,1328
655,3983,1328
579,3984,1328
677,3985,1329
172,3986,1329
173,3987,1329
173,3988,1330
723,3989,1330
677,3990,1330
617,3991,1331
38,3992,1331
39,3993,1331
617,3994,1332
39,3995,1332
196,3996,1332
196,3997,1333
709,3998,1333
617,3999,1333
672,4000,1334
146,4001,1334
198,4002,1334
198,4003,1335
705,4004,1335
672,4005,1335
690,4006,1336
14,4007,1336
15,4008,1336
15,4009,1337
82,4010,1337
690,4011,1337
82,4012,1338
720,4013,1338
690,4014,1338
224,4015,1339
52,4016,1339
614,4017,1339
614,4018,1340
667,4019,1340
224,4020,1340
653,4021,1341
75,4022,1341
76,4023,1341
76,4024,1342
154,4025,1342
653,4026,1342
657,4027,1343
167,4028,1343
168,4029,1343
657,4030,1344
640,4031,1344
167,4032,1344
168,4033,1345
675,4034,1345
657,4035,1345
148,4036,1346
145,4037,1346
674,4038,1346
674,4039,1347
702,4040,1347
148,4041,1347
166,4042,1348
167,4043,1348
640,4044,1348
116,4045,1349
117,4046,1349
656,4047,1349
656,4048,1350
32,4049,1350
116,4050,1350
608,4051,1351
91,4052,1351
92,4053,1351
92,4054,1352
112,4055,1352
608,4056,1352
67,4057,1353
64,4058,1353
689,4059,1353
689,4060,1354
184,4061,1354
67,4062,1354
689,4063,1355
725,4064,1355
184,4065,1355
623,4066,1356
697,4067,1356
213,4068,1356
213,4069,1357
151,4070,1357
623,4071,1357
151,4072,1358
678,4073,1358
623,4074,1358
77,4075,1359
75,4076,1359
659,4077,1359
659,4078,1360
65,4079,1360
77,4080,1360
189,4081,1361
190,4082,1361
612,4083,1361
612,4084,1362
670,4085,1362
189,4086,1362
701,4087,1363
289,4088,1363
290,4089,1363
701,4090,1364
706,4091,1364
289,4092,1364
290,4093,1365
702,4094,1365
701,4095,1365
158,4096,1366
61,4097,1366
630,4098,1366
630,4099,1367
673,4100,1367
158,4101,1367
34,4102,1368
31,4103,1368
693,4104,1368
693,4105,1369
44,4106,1369
47,4107,1369
693,4108,1370
47,4109,1370
34,4110,1370
160,4111,1371
157,4112,1371
621,4113,1371
621,4114,1372
692,4115,1372
160,4116,1372
277,4117,1373
162,4118,1373
687,4119,1373
687,4120,1374
698,4121,1374
277,4122,1374
644,4123,1375
649,4124,1375
143,4125,1375
683,4126,1376
106,4127,1376
107,4128,1376
107,4129,1377
205,4130,1377
683,4131,1377
652,4132,1378
661,4133,1378
91,4134,1378
695,4135,1379
179,4136,1379
180,4137,1379
180,4138,1380
125,4139,1380
695,4140,1380
646,4141,1381
62,4142,1381
63,4143,1381
63,4144,1382
633,4145,1382
646,4146,1382
703,4147,1383
137,4148,1383
138,4149,1383
171,4150,1384
172,4151,1384
703,4152,1384
138,4153,1385
171,4154,1385
703,4155,1385
132,4156,1386
133,4157,1386
636,4158,1386
636,4159,1387
196,4160,1387
132,4161,1387
636,4162,1388
709,4163,1388
196,4164,1388
708,4165,1389
56,4166,1389
57,4167,1389
57,4168,1390
193,4169,1390
708,4170,1390
72,4171,1391
143,4172,1391
649,4173,1391
288,4174,1392
289,4175,1392
706,4176,1392
706,4177,1393
728,4178,1393
288,4179,1393
151,4180,1394
152,4181,1394
678,4182,1394
226,4183,1395
81,4184,1395
714,4185,1395
714,4186,1396
713,4187,1396
226,4188,1396
81,4189,1397
728,4190,1397
714,4191,1397
229,4192,1398
41,4193,1398
627,4194,1398
627,4195,1399
686,4196,1399
229,4197,1399
698,4198,1400
117,4199,1400
118,4200,1400
118,4201,1401
277,4202,1401
698,4203,1401
675,4204,1402
168,4205,1402
248,4206,1402
248,4207,1403
686,4208,1403
675,4209,1403
721,4210,1404
205,4211,1404
206,4212,1404
42,4213,1405
43,4214,1405
721,4215,1405
206,4216,1406
42,4217,1406
721,4218,1406
43,4219,1407
722,4220,1407
721,4221,1407
9,4222,1408
10,4223,1408
717,4224,1408
722,4225,1409
43,4226,1409
210,4227,1409
210,4228,1410
219,4229,1410
722,4230,1410
29,4231,1411
30,4232,1411
655,4233,1411
655,4234,1412
113,4235,1412
29,4236,1412
260,4237,1413
257,4238,1413
712,4239,1413
257,4240,1414
726,4241,1414
712,4242,1414
712,4243,1415
724,4244,1415
260,4245,1415
670,4246,1416
53,4247,1416
51,4248,1416
51,4249,1417
189,4250,1417
670,4251,1417
240,4252,1418
237,4253,1418
705,4254,1418
705,4255,1419
198,4256,1419
240,4257,1419
248,4258,1420
229,4259,1420
686,4260,1420
720,4261,1421
82,4262,1421
80,4263,1421
720,4264,1422
80,4265,1422
285,4266,1422
285,4267,1423
718,4268,1423
720,4269,1423
673,4270,1424
157,4271,1424
158,4272,1424
673,4273,1425
710,4274,1425
157,4275,1425
95,4276,1426
13,4277,1426
716,4278,1426
716,4279,1427
154,4280,1427
95,4281,1427
234,4282,1428
74,4283,1428
633,4284,1428
633,4285,1429
63,4286,1429
234,4287,1429
178,4288,1430
179,4289,1430
726,4290,1430
726,4291,1431
257,4292,1431
55,4293,1431
726,4294,1432
55,4295,1432
178,4296,1432
343,4297,1433
339,4298,1433
719,4299,1433
719,4300,1434
718,4301,1434
343,4302,1434
339,4303,1435
725,4304,1435
719,4305,1435
718,4306,1436
285,4307,1436
343,4308,1436
682,4309,1437
133,4310,1437
134,4311,1437
134,4312,1438
166,4313,1438
682,4314,1438
713,4315,1439
193,4316,1439
194,4317,1439
194,4318,1440
226,4319,1440
713,4320,1440
93,4321,1441
91,4322,1441
661,4323,1441
661,4324,1442
152,4325,1442
93,4326,1442
702,4327,1443
290,4328,1443
312,4329,1443
312,4330,1444
148,4331,1444
702,4332,1444
664,4333,1445
190,4334,1445
191,4335,1445
191,4336,1446
79,4337,1446
664,4338,1446
25,4339,1447
23,4340,1447
711,4341,1447
711,4342,1448
126,4343,1448
127,4344,1448
127,4345,1449
25,4346,1449
711,4347,1449
667,4348,1450
123,4349,1450
122,4350,1450
122,4351,1451
224,4352,1451
667,4353,1451
215,4354,1452
46,4355,1452
723,4356,1452
723,4357,1453
173,4358,1453
215,4359,1453
213,4360,1454
697,4361,1454
696,4362,1454
217,4363,1455
213,4364,1455
696,4365,1455
696,4366,1456
700,4367,1456
217,4368,1456
724,4369,1457
219,4370,1457
220,4371,1457
220,4372,1458
260,4373,1458
724,4374,1458
300,4375,1459
217,4376,1459
700,4377,1459
700,4378,1460
704,4379,1460
300,4380,1460
55,4381,1461
56,4382,1461
727,4383,1461
727,4384,1462
237,4385,1462
238,4386,1462
178,4387,1463
55,4388,1463
727,4389,1463
238,4390,1464
178,4391,1464
727,4392,1464
704,4393,1465
30,4394,1465
28,4395,1465
28,4396,1466
300,4397,1466
704,4398,1466
185,4399,1467
184,4400,1467
725,4401,1467
339,4402,1468
185,4403,1468
725,4404,1468
692,4405,1469
143,4406,1469
144,4407,1469
144,4408,1470
160,4409,1470
692,4410,1470
728,4411,1471
81,4412,1471
83,4413,1471
83,4414,1472
288,4415,1472
728,4416,1472
